날짜,year,month,day,종가,대비,등락률,거래량,거래대금,시가총액,외국인 보유수량,외국인 지분율,토론방,순매수_기관,순매수_기타법인,순매수_개인,순매수_외국인,검색어,보도량,기사감성점수,뉴스심리지수,비트코인종가,비트코인거래량,비트코인변동,코스피종가,코스피대비,코스피등락률,코스피거래량,코스피거래대금,코스피시가총액,한은금리,원/미국달러,원/위안,원/일본엔(100엔),원/유로,경제심리지수(원계열),경제심리지수(순환변동치),산업생산지수,물가상승률,소비자신뢰지수,소비자심리지수,경제활동참가율(%),실업률(%),고용률(%),5일 등락률,day5_label
2021-11-30,2021,11,30,195500.0,-5000.0,-2.49,1313581.0,260036120500.0,41772130558500.0,61715603.0,28.88,251,-15071352000.0,9216027500.0,54648588500.0,-48793264000.0,12.42984,61.0,0.1147540983606557,109.85,56882.9,73660.0,-1.58,2839.01,-70.31,-2.42,983556.0,19852271.0,2095821072.0,1.0,1193.4,186.8,1049.56,1347.59,106.3,106.4,117.0,103.87,107.6,107.6,63.1,2.6,61.5,-6.9,sell
2021-12-01,2021,12,1,201000.0,5500.0,2.81,741594.0,148026297000.0,42947305587000.0,61486989.0,28.78,104,10998231000.0,8119640500.0,-25827890500.0,6710019000.0,12.37905,85.0,0.2352941176470588,107.59,57210.3,66750.0,0.58,2899.72,60.71,2.14,563927.0,12534485.0,2143338152.0,1.0,1187.7,186.26,1049.16,1346.79,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,-2.19,maintain
2021-12-06,2021,12,6,206500.0,500.0,0.24,503652.0,103613066500.0,44122480615500.0,61601398.0,28.83,78,-5291318500.0,8382966500.0,-882645000.0,-2209003000.0,12.54194,96.0,0.2083333333333333,106.54,50562.1,89680.0,2.34,2973.25,4.92,0.17,479908.0,9657402.0,2197379064.0,1.0,1178.6,184.95,1042.69,1332.29,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,2.74,maintain
2021-12-07,2021,12,7,207500.0,1000.0,0.48,501624.0,103518135500.0,44336148802500.0,61592418.0,28.83,99,-3946062000.0,9376358500.0,-10863719000.0,5433422500.0,11.80593,64.0,0.21875,109.04,50595.2,56290.0,0.07,2991.72,18.47,0.62,541370.0,10215647.0,2211216991.0,1.0,1183.7,185.73,1043.23,1335.63,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,0.97,maintain
2021-12-08,2021,12,8,207500.0,0.0,0.0,502904.0,105182024500.0,44336148802500.0,61619721.0,28.84,133,17551004000.0,9593133500.0,-17805650500.0,-9338487000.0,11.62629,70.0,0.0,112.79,50473.9,55590.0,-0.24,3001.8,10.08,0.34,488246.0,11115221.0,2218153437.0,1.0,1181.2,185.41,1040.48,1331.15,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,0.73,maintain
2021-12-13,2021,12,13,209000.0,1500.0,0.72,877690.0,186026541500.0,44656651083000.0,61406404.0,28.74,131,58002849500.0,9850656000.0,-65170069500.0,-2683436000.0,11.81586,56.0,0.0357142857142857,113.15,46703.6,80370.0,-6.74,3001.66,-8.57,-0.28,375828.0,8629449.0,2219441357.0,1.0,1178.2,184.86,1038.47,1332.96,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,0.72,maintain
2021-12-14,2021,12,14,211000.0,2000.0,0.96,499536.0,104999352000.0,45083987457000.0,61419645.0,28.75,101,7955680000.0,9334994500.0,-19194703500.0,1904029000.0,11.46694,66.0,0.1212121212121212,112.66,48366.5,62540.0,3.56,2987.95,-13.71,-0.46,581570.0,9856790.0,2209778034.0,1.0,1178.8,185.14,1038.0,1330.1,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,1.93,maintain
2021-12-15,2021,12,15,209000.0,-2000.0,-0.95,436219.0,91325416000.0,44656651083000.0,61422219.0,28.75,92,-7133257000.0,9658400000.0,13593397000.0,-16118540000.0,11.07402,63.0,0.0634920634920634,110.35,48871.5,80280.0,1.04,2989.39,1.44,0.05,432874.0,8253059.0,2210896375.0,1.0,1183.6,185.77,1040.57,1332.38,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,0.72,maintain
2021-12-20,2021,12,20,205000.0,-4500.0,-2.15,542620.0,111756485500.0,43801978335000.0,61115177.0,28.6,107,-12174593500.0,10610365000.0,30628048000.0,-29063819500.0,10.78044,62.0,-0.064516129032258,111.03,46895.2,57530.0,0.41,2963.0,-54.73,-1.81,377585.0,8621306.0,2191456184.0,1.0,1184.4,185.93,1042.01,1331.27,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,-1.91,maintain
2021-12-21,2021,12,21,205000.0,0.0,0.0,548609.0,112834290000.0,43801978335000.0,60632966.0,28.38,95,13942441000.0,10722328000.0,-218901000.0,-24445868000.0,10.5622,60.0,0.2166666666666666,109.25,48902.0,57880.0,4.28,2975.03,12.03,0.41,410980.0,9108501.0,2200896110.0,1.0,1189.8,186.04,1047.04,1341.74,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,-2.15,maintain
2021-12-22,2021,12,22,206500.0,1500.0,0.73,480545.0,99493015000.0,44122480615500.0,60463952.0,28.3,99,4741711000.0,9950571500.0,-7935397000.0,-6756885500.0,10.46898,69.0,0.1159420289855072,111.57,48599.7,40890.0,-0.62,2984.48,9.45,0.32,461755.0,8835650.0,2208300471.0,1.0,1191.5,186.53,1044.67,1344.19,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,-1.43,maintain
2021-12-27,2021,12,27,213500.0,-2000.0,-0.93,530039.0,114111057000.0,45618157924500.0,60523784.0,28.33,71,10914446000.0,9034295000.0,-3189881000.0,-16758860000.0,11.42536,118.0,0.0847457627118644,109.73,50678.2,43900.0,-0.2,2999.55,-12.88,-0.43,475363.0,8280395.0,2221527069.0,1.0,1186.4,186.0,1037.06,1343.06,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,3.39,maintain
2021-12-28,2021,12,28,214000.0,500.0,0.23,880326.0,187741995500.0,45724992018000.0,60409213.0,28.27,153,49398132500.0,5130293000.0,-54763022500.0,234597000.0,11.96726,93.0,0.032258064516129,109.85,47545.2,74390.0,-6.18,3020.24,20.69,0.69,607046.0,12096894.0,2237623537.0,1.0,1186.2,186.09,1032.6,1343.79,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,2.39,maintain
2021-12-29,2021,12,29,212000.0,-2000.0,-0.93,659392.0,140427239500.0,45297655644000.0,60354399.0,28.25,65,-44177886000.0,-173643000.0,37472284500.0,6879244500.0,11.03117,71.0,0.1408450704225352,107.28,46461.7,63920.0,-2.28,2993.29,-26.95,-0.89,545832.0,10908667.0,2215462632.0,1.0,1186.7,186.13,1033.76,1342.16,104.5,106.1,121.9,104.04,103.9,103.9,62.6,3.5,60.4,-1.62,maintain
2022-01-03,2022,1,3,210500.0,1500.0,0.72,468732.0,98499786000.0,44977153363500.0,60284225.0,28.21,65,-15559773000.0,6067303000.0,8289003500.0,1203466500.0,12.5645,105.0,0.2476190476190476,110.33,46430.2,41060.0,-1.86,2988.77,11.12,0.37,435826.0,8193887.0,2211373367.0,1.0,1185.5,186.26,1029.57,1348.33,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,-0.71,maintain
2022-01-04,2022,1,4,210000.0,-500.0,-0.24,499857.0,105027828500.0,44870319270000.0,60295441.0,28.22,139,-25438357000.0,5935083000.0,32639299000.0,-13136025000.0,11.72164,72.0,0.0,112.21,45837.3,55590.0,-1.28,2989.24,0.47,0.02,621549.0,9991474.0,2212087920.0,1.0,1190.8,187.36,1032.38,1345.13,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,0.48,maintain
2022-01-10,2022,1,10,209500.0,-5500.0,-2.56,744261.0,157183962000.0,44763485176500.0,60728021.0,28.42,100,-24982050000.0,6043153000.0,20278078000.0,-1339181000.0,12.25787,84.0,-0.0476190476190476,111.58,41832.2,85500.0,-0.04,2926.72,-28.17,-0.95,477400.0,10397828.0,2166763875.0,1.0,1202.4,188.18,1039.82,1365.69,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,-1.87,maintain
2022-01-11,2022,1,11,210500.0,1000.0,0.48,482235.0,101312427000.0,44977153363500.0,60755814.0,28.43,101,-5836182500.0,5851024000.0,-7326306500.0,7311465000.0,12.26425,83.0,0.0602409638554216,107.76,42733.2,61780.0,2.15,2927.38,0.66,0.02,566172.0,10646542.0,2168032047.0,1.0,1200.0,188.21,1041.44,1359.36,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,-1.64,maintain
2022-01-12,2022,1,12,211500.0,1000.0,0.48,470451.0,99519449500.0,45190821550500.0,60803727.0,28.46,141,4886837000.0,6369266500.0,-13662055500.0,2405952000.0,13.4857,100.0,0.14,106.63,43901.0,53950.0,2.73,2972.48,45.1,1.54,519501.0,10895354.0,2200967250.0,1.0,1195.2,187.35,1036.56,1358.88,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,-1.63,maintain
2022-01-17,2022,1,17,205000.0,-4000.0,-1.91,724213.0,147896466500.0,43801978335000.0,60912921.0,28.51,136,-26481433000.0,5750830000.0,44887075500.0,-24156472500.0,12.54521,75.0,-0.3066666666666666,96.08,42209.3,41440.0,-2.02,2890.1,-31.82,-1.09,593261.0,10396513.0,2141590251.0,1.25,1187.6,186.63,1038.7,1354.58,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,-3.07,maintain
2022-01-18,2022,1,18,202500.0,-2500.0,-1.22,580959.0,117840781500.0,43267807867500.0,60794253.0,28.45,138,-20963367500.0,6363544000.0,24488767500.0,-9888944000.0,12.7345,82.0,0.0365853658536585,95.96,42364.6,47320.0,0.37,2864.24,-25.86,-0.89,554041.0,10040965.0,2121897006.0,1.25,1192.3,187.64,1040.36,1360.18,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,-3.57,maintain
2022-01-19,2022,1,19,200500.0,-2000.0,-0.99,525014.0,105691744500.0,42840471493500.0,60752271.0,28.43,98,-20923697000.0,5411837500.0,22098753500.0,-6586894000.0,12.14506,71.0,0.1267605633802817,94.89,41677.8,53770.0,-1.62,2842.28,-21.96,-0.77,463829.0,9649067.0,2105223650.0,1.25,1188.9,187.29,1037.48,1346.73,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,-4.07,maintain
2022-01-24,2022,1,24,197000.0,-3000.0,-1.5,659010.0,129556979000.0,42092632839000.0,60657706.0,28.39,122,4080757000.0,5893083000.0,18795734000.0,-28769574000.0,12.87966,83.0,-0.1566265060240964,97.03,36686.3,153770.0,1.15,2792.0,-42.29,-1.49,473993.0,9304491.0,2068283398.0,1.25,1193.6,188.04,1049.36,1353.54,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,-1.75,maintain
2022-01-25,2022,1,25,194500.0,-2500.0,-1.27,1174185.0,226501425000.0,41558462371500.0,60518397.0,28.32,273,-22861059500.0,6491957000.0,43134926000.0,-26765823500.0,14.00901,107.0,0.0654205607476635,96.45,36950.6,79680.0,0.72,2720.39,-71.61,-2.56,639959.0,11700945.0,2016270364.0,1.25,1194.2,188.43,1047.5,1352.67,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,-3.71,maintain
2022-01-26,2022,1,26,190000.0,-4500.0,-2.31,1191581.0,227716402000.0,40596955530000.0,60397513.0,28.27,318,-15662747000.0,11691383000.0,70677376000.0,-66706012000.0,13.66704,93.0,0.043010752688172,97.61,36800.4,107870.0,-0.41,2709.24,-11.15,-0.41,472651.0,8978727.0,2007683222.0,1.25,1197.8,189.1,1051.62,1353.87,105.7,105.7,122.8,104.69,104.4,104.7,62.2,4.1,59.6,-5.0,sell
2022-02-08,2022,2,8,184500.0,-2000.0,-1.07,1150733.0,213482958750.0,39421780501500.0,59346639.0,27.78,252,8833620500.0,5238955000.0,70674558000.0,-84747133500.0,12.10504,92.0,0.2065217391304347,101.75,44038.2,92880.0,0.47,2746.47,1.41,0.05,560534.0,11785877.0,2158494534.0,1.25,1199.4,188.52,1042.37,1372.17,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,-3.66,maintain
2022-02-09,2022,2,9,185000.0,500.0,0.27,1015966.0,187268554000.0,39528614595000.0,58891066.0,27.56,315,-8830985000.0,5720610000.0,38807225500.0,-35696850500.0,11.89958,90.0,0.0777777777777777,106.05,44388.9,50920.0,0.8,2768.85,22.38,0.81,539124.0,10337571.0,2176095838.0,1.25,1197.8,188.31,1035.94,1367.29,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,-2.63,maintain
2022-02-14,2022,2,14,176500.0,-6500.0,-3.55,1380176.0,245693106500.0,37712435005500.0,58730532.0,27.49,456,-16417194500.0,6811008000.0,64135824000.0,-54529637500.0,12.47525,79.0,-0.050632911392405,110.8,42550.3,53600.0,1.16,2704.48,-43.23,-1.57,616343.0,11579387.0,2126853150.0,1.25,1199.6,188.44,1038.57,1361.31,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,-4.59,maintain
2022-02-15,2022,2,15,180500.0,4000.0,2.27,961742.0,173765277000.0,38567107753500.0,58445634.0,27.35,182,13585922500.0,6663723500.0,-44485239000.0,24235593000.0,12.07156,77.0,-0.1038961038961039,108.57,44544.4,56340.0,4.69,2676.54,-27.94,-1.03,589039.0,9435834.0,2104887624.0,1.25,1198.3,188.31,1037.22,1354.62,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,-2.7,maintain
2022-02-16,2022,2,16,182000.0,1500.0,0.83,561867.0,102665914000.0,38887610034000.0,58566672.0,27.41,135,1035587000.0,7094903500.0,12354282000.0,-20484772500.0,11.59337,50.0,0.04,106.12,43883.6,41400.0,-1.48,2729.68,53.14,1.99,422366.0,8389883.0,2146197286.0,1.25,1198.5,188.45,1036.63,1361.38,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,-0.55,maintain
2022-02-21,2022,2,21,185000.0,1500.0,0.82,463279.0,84775684500.0,39528614595000.0,58546658.0,27.4,115,6468402500.0,9994500.0,-12468022500.0,5989625500.0,11.50227,39.0,-0.1794871794871795,101.95,37017.7,91820.0,-3.49,2743.8,-0.72,-0.03,495301.0,7896734.0,2156626849.0,1.25,1196.4,188.86,1041.25,1354.38,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,1.65,maintain
2022-02-22,2022,2,22,181500.0,-3500.0,-1.89,572593.0,103828348000.0,38780775940500.0,58596060.0,27.42,142,-10944569500.0,-393058500.0,15821681500.0,-4484053500.0,10.89481,76.0,-0.1973684210526315,103.37,38248.2,82750.0,3.32,2706.79,-37.01,-1.35,648401.0,10590490.0,2127945076.0,1.25,1194.6,189.1,1042.45,1350.38,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,-1.09,maintain
2022-02-23,2022,2,23,180500.0,-1000.0,-0.55,549304.0,99201730500.0,38567107753500.0,58592425.0,27.42,146,1764260500.0,1029225000.0,33911302500.0,-36704788000.0,10.77718,69.0,0.3333333333333333,102.91,37224.6,64840.0,-2.68,2719.53,12.74,0.47,537841.0,9138534.0,2137367310.0,1.25,1194.7,188.58,1038.33,1353.54,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,-1.63,maintain
2022-02-28,2022,2,28,175000.0,1000.0,0.57,1247805.0,214008093000.0,37391932725000.0,57923205.0,27.11,451,-8062945500.0,1666970500.0,15043254500.0,-8647279500.0,12.82872,69.0,-0.1739130434782608,99.27,43188.2,108070.0,14.59,2699.18,22.42,0.84,613470.0,12894248.0,2120187754.0,1.25,1202.7,190.41,1041.52,1342.09,105.8,105.2,120.3,105.3,103.1,103.3,62.7,3.4,60.6,-3.05,maintain
2022-03-02,2022,3,2,170500.0,-4500.0,-2.57,1384049.0,236690612580.0,36430425883500.0,57893350.0,27.09,549,-18626299500.0,1311071000.0,79817876500.0,-62502648000.0,14.9346,134.0,0.2014925373134328,97.43,43912.8,80820.0,-1.14,2703.52,4.34,0.16,527950.0,10996673.0,2123032520.0,1.25,1205.6,190.83,1049.49,1341.17,103.5,104.5,122.9,106.06,103.2,103.5,63.3,3.0,61.4,-2.01,maintain
2022-03-07,2022,3,7,168000.0,-4500.0,-2.61,1439259.0,242123139000.0,35896255416000.0,57357727.0,26.84,385,-18441060500.0,337911000.0,100114331000.0,-82011181500.0,13.86215,114.0,-0.131578947368421,96.8,38024.8,3020000000.0,-0.99,2651.31,-62.12,-2.29,571562.0,12089300.0,2083197353.0,1.25,1211.5,191.63,1054.17,1316.9,103.5,104.5,122.9,106.06,103.2,103.5,63.3,3.0,61.4,-1.47,maintain
2022-03-08,2022,3,8,168000.0,0.0,0.0,728464.0,122377177000.0,35896255416000.0,56865357.0,26.61,238,5815226000.0,7778000.0,2227001000.0,-8050005000.0,14.45244,89.0,0.1011235955056179,95.63,38744.8,2670000000.0,1.89,2622.4,-28.91,-1.09,540370.0,11679452.0,2060695940.0,1.25,1225.4,193.82,1062.65,1330.42,103.5,104.5,122.9,106.06,103.2,103.5,63.3,3.0,61.4,-5.35,sell
2022-03-15,2022,3,15,163000.0,-1500.0,-0.91,878905.0,143501775500.0,34827914481000.0,56265033.0,26.33,268,-9056219500.0,1215063500.0,23842130000.0,-16000974000.0,12.59076,58.0,-0.1551724137931034,97.79,39285.7,2250000000.0,-0.97,2621.53,-24.12,-0.91,604182.0,9583002.0,2059389990.0,1.25,1238.6,194.77,1047.22,1354.16,103.5,104.5,122.9,106.06,103.2,103.5,63.3,3.0,61.4,-3.55,maintain
2022-03-16,2022,3,16,168000.0,5000.0,3.07,863044.0,143713423000.0,35896255416000.0,56184686.0,26.3,239,458521000.0,15561000.0,-14990173500.0,14516091500.0,12.81949,93.0,0.053763440860215,98.66,41118.7,4470000000.0,4.67,2659.23,37.7,1.44,736354.0,9310851.0,2088519368.0,1.25,1241.7,194.25,1049.49,1361.34,103.5,104.5,122.9,106.06,103.2,103.5,63.3,3.0,61.4,-0.59,maintain
2022-03-21,2022,3,21,168500.0,-2500.0,-1.46,582102.0,98886077500.0,36003089509500.0,56239462.0,26.32,114,-12873923000.0,426662000.0,22517131500.0,-10069870500.0,12.01082,59.0,-0.1694915254237288,105.56,41022.0,406620000.0,-0.62,2686.05,-20.97,-0.77,502402.0,8693850.0,2109394247.0,1.25,1211.1,190.5,1015.38,1337.78,103.5,104.5,122.9,106.06,103.2,103.5,63.3,3.0,61.4,0.3,maintain
2022-03-22,2022,3,22,173500.0,5000.0,2.97,1166430.0,201841111730.0,37071430444500.0,56189227.0,26.3,135,16252008500.0,1142118000.0,-54428115000.0,37033988500.0,12.10504,61.0,0.2295081967213114,107.56,42373.0,537060000.0,3.29,2710.0,23.95,0.89,489442.0,9367506.0,2127002890.0,1.25,1213.7,190.32,1015.1,1337.38,103.5,104.5,122.9,106.06,103.2,103.5,63.3,3.0,61.4,2.97,maintain
2022-03-23,2022,3,23,176000.0,2500.0,1.44,952954.0,167585760500.0,37605600912000.0,56453178.0,26.42,151,6137451000.0,729930000.0,-2370538500.0,-4496842500.0,12.05879,44.0,0.0909090909090909,109.52,42912.0,433960000.0,1.27,2735.05,25.05,0.92,883376.0,11838672.0,2146408436.0,1.25,1221.4,191.59,1007.71,1347.75,103.5,104.5,122.9,106.06,103.2,103.5,63.3,3.0,61.4,2.92,maintain
2022-03-28,2022,3,28,174500.0,500.0,0.29,459678.0,79808474000.0,37285098631500.0,56339243.0,26.37,74,-4993154500.0,-872817000.0,-5666616000.0,11532587500.0,11.7635,70.0,0.2285714285714285,111.16,47105.0,610270000.0,0.52,2729.56,-0.42,-0.02,768043.0,9801744.0,2143333164.0,1.25,1218.3,191.11,995.79,1337.69,103.5,104.5,122.9,106.06,103.2,103.5,63.3,3.0,61.4,-0.85,maintain
2022-03-29,2022,3,29,176500.0,2000.0,1.15,545335.0,95797713500.0,37712435005500.0,56406891.0,26.4,126,11329894500.0,-5468966000.0,-4844781000.0,-1016147500.0,11.30404,91.0,0.1428571428571428,108.34,47449.0,478820000.0,0.73,2741.07,11.51,0.42,732159.0,10020300.0,2152615774.0,1.25,1225.7,191.83,988.27,1347.6,103.5,104.5,122.9,106.06,103.2,103.5,63.3,3.0,61.4,0.28,maintain
2022-03-30,2022,3,30,181000.0,4500.0,2.55,1082135.0,196137125000.0,38673941847000.0,56386600.0,26.39,140,29262172500.0,-557246000.0,-62963465000.0,34258538500.0,12.40459,61.0,0.1639344262295081,108.14,47075.0,467760000.0,-0.79,2746.74,5.67,0.21,840134.0,11099514.0,2156901356.0,1.25,1220.5,191.3,992.48,1353.9,103.5,104.5,122.9,106.06,103.2,103.5,63.3,3.0,61.4,4.02,maintain
2022-04-04,2022,4,4,178000.0,0.0,0.0,509106.0,90292974500.0,38032937286000.0,56504573.0,26.45,71,-10806551000.0,-341413000.0,-1330795000.0,12478759000.0,11.3642,49.0,-0.1020408163265306,105.17,46629.0,446120000.0,0.48,2757.9,18.05,0.66,1022971.0,9744918.0,2164964282.0,1.25,1216.1,191.27,991.64,1343.06,105.8,103.8,119.0,106.85,103.8,104.1,64.0,3.0,62.1,-1.66,maintain
2022-04-05,2022,4,5,179000.0,1000.0,0.56,426072.0,76157212296.0,38246605473000.0,56577060.0,26.48,89,-4748884500.0,-218130000.0,-6610384500.0,11577399000.0,10.99981,67.0,0.0746268656716417,107.33,45506.0,421110000.0,-2.41,2759.2,1.3,0.05,1605994.0,9933181.0,2165864596.0,1.25,1216.7,191.13,991.0,1335.08,105.8,103.8,119.0,106.85,103.8,104.1,64.0,3.0,62.1,-0.83,maintain
2022-04-06,2022,4,6,180000.0,1000.0,0.56,641803.0,115389767500.0,38460273660000.0,56646202.0,26.51,149,15394423500.0,-192649500.0,-24507600000.0,9305826000.0,11.18939,84.0,0.0595238095238095,106.62,43173.0,649520000.0,-5.13,2735.03,-24.17,-0.88,1321645.0,11014545.0,2147029119.0,1.25,1212.6,190.3,981.11,1322.64,105.8,103.8,119.0,106.85,103.8,104.1,64.0,3.0,62.1,1.12,maintain
2022-04-11,2022,4,11,179500.0,3000.0,1.7,641674.0,115090134000.0,38353439566500.0,56665749.0,26.52,97,6533097500.0,-485673500.0,-19704367000.0,13656943000.0,11.64714,78.0,0.0128205128205128,107.9,39497.0,608380000.0,-6.27,2693.1,-7.29,-0.27,742602.0,8831630.0,2113756558.0,1.25,1224.0,192.44,984.2,1333.24,105.8,103.8,119.0,106.85,103.8,104.1,64.0,3.0,62.1,-0.28,maintain
2022-04-12,2022,4,12,178000.0,-1500.0,-0.84,626266.0,111521818500.0,38032937286000.0,56748256.0,26.56,77,-3181652000.0,-43375500.0,828404500.0,2396623000.0,11.1769,85.0,0.0235294117647058,105.44,40078.0,468270000.0,1.47,2666.76,-26.34,-0.98,870970.0,9853720.0,2092582277.0,1.25,1232.0,193.2,982.03,1340.35,105.8,103.8,119.0,106.85,103.8,104.1,64.0,3.0,62.1,-0.28,maintain
2022-04-13,2022,4,13,181000.0,3000.0,1.69,498547.0,89782202500.0,38673941847000.0,56774209.0,26.57,87,28965342500.0,-133595000.0,-23275800500.0,-5555947000.0,11.23763,94.0,0.1382978723404255,104.06,41133.0,406700000.0,2.63,2716.49,49.73,1.86,733241.0,9645446.0,2131314721.0,1.25,1236.6,193.77,985.69,1338.87,105.8,103.8,119.0,106.85,103.8,104.1,64.0,3.0,62.1,2.55,maintain
2022-04-18,2022,4,18,178500.0,1500.0,0.85,275773.0,49004202500.0,38139771379500.0,56807842.0,26.59,60,-1732557000.0,-115900000.0,-9468582500.0,11317039500.0,11.40904,89.0,0.0898876404494382,101.46,40803.0,484260000.0,2.77,2693.21,-2.85,-0.11,1024915.0,9050332.0,2112795552.0,1.5,1230.1,192.79,971.91,1330.66,105.8,103.8,119.0,106.85,103.8,104.1,64.0,3.0,62.1,-1.38,maintain
2022-04-19,2022,4,19,181000.0,2500.0,1.4,623880.0,112360309500.0,38673941847000.0,56757905.0,26.56,77,18102464500.0,-373014000.0,-33595980500.0,15866530000.0,11.50227,75.0,0.1333333333333333,102.63,41503.0,268280000.0,1.72,2718.89,25.68,0.95,1257385.0,9779975.0,2133070296.0,1.5,1232.8,193.24,969.45,1328.84,105.8,103.8,119.0,106.85,103.8,104.1,64.0,3.0,62.1,1.97,maintain
2022-04-20,2022,4,20,183000.0,2000.0,1.1,814107.0,148704639000.0,39101278221000.0,56841494.0,26.6,127,20614813500.0,1942757000.0,-44041704000.0,21484133500.0,11.41344,76.0,0.0526315789473684,103.73,41368.0,382840000.0,-0.33,2718.69,-0.2,-0.01,1736283.0,12283913.0,2132905875.0,1.5,1234.9,193.45,956.06,1332.33,105.8,103.8,119.0,106.85,103.8,104.1,64.0,3.0,62.1,3.39,maintain
2022-04-25,2022,4,25,182000.0,2000.0,1.11,1504197.0,271925054500.0,38887610034000.0,56848941.0,26.61,253,55802352500.0,-1513320000.0,-29324516000.0,-24964516500.0,12.55514,119.0,0.1092436974789916,101.97,40427.0,654600000.0,2.44,2657.13,-47.58,-1.76,1018005.0,11698116.0,2085607419.0,1.5,1241.7,191.55,964.61,1342.03,105.8,103.8,119.0,106.85,103.8,104.1,64.0,3.0,62.1,-0.55,maintain
2022-04-26,2022,4,26,187000.0,5000.0,2.75,2313611.0,436965125000.0,39955950969000.0,56885821.0,26.62,324,63600331500.0,2452436000.0,-159530212000.0,93477444500.0,13.47605,79.0,0.2278481012658227,102.01,38113.0,681470000.0,-5.72,2668.31,11.18,0.42,889942.0,10807853.0,2093885341.0,1.5,1247.1,189.83,974.03,1335.52,105.8,103.8,119.0,106.85,103.8,104.1,64.0,3.0,62.1,2.19,maintain
2022-04-27,2022,4,27,187000.0,0.0,0.0,1152068.0,215297427816.0,39955950969000.0,57389368.0,26.86,158,23049261500.0,-1427411500.0,-18440554000.0,-3181296000.0,11.86354,97.0,0.1134020618556701,103.4,39243.0,426830000.0,2.96,2639.06,-29.25,-1.1,1072367.0,12558711.0,2070445708.0,1.5,1248.3,190.2,980.79,1328.82,105.8,103.8,119.0,106.85,103.8,104.1,64.0,3.0,62.1,3.89,maintain
2022-05-02,2022,5,2,187000.0,1000.0,0.54,496083.0,92737274000.0,39955950969000.0,57290661.0,26.81,68,9311572000.0,167263000.0,-13819217500.0,4340382500.0,10.97924,82.0,-0.0609756097560975,107.03,38514.0,580790000.0,0.14,2687.45,-7.6,-0.28,873723.0,9075649.0,2114441740.0,1.5,1265.4,189.91,973.35,1334.74,106.8,102.9,118.6,107.56,102.6,102.9,64.9,3.0,63.0,0.0,maintain
2022-05-03,2022,5,3,183500.0,-3500.0,-1.87,662535.0,121708009500.0,39208112314500.0,57313330.0,26.82,78,-11246752000.0,-6137700000.0,27028147500.0,-9643695500.0,10.424,87.0,-0.0114942528735632,106.85,37718.0,367210000.0,-2.07,2680.46,-6.99,-0.26,883403.0,9199338.0,2109346131.0,1.5,1265.8,189.55,972.23,1330.1,106.8,102.9,118.6,107.56,102.6,102.9,64.9,3.0,63.0,-2.65,maintain
2022-05-04,2022,5,4,184000.0,500.0,0.27,347996.0,63769918500.0,39314946408000.0,57274398.0,26.81,47,-1112135500.0,-165869500.0,-977272500.0,2255277500.0,9.72927,71.0,-0.0140845070422535,106.42,39688.0,691490000.0,5.22,2677.57,-2.89,-0.11,1181020.0,9903934.0,2107550083.0,1.5,1265.7,189.51,972.75,1331.9,106.8,102.9,118.6,107.56,102.6,102.9,64.9,3.0,63.0,-1.08,maintain
